date,ticker,horizon,predicted_return,actual_return,technical_score,uncertainty,pred_direction,actual_direction,direction_correct
2024-05-02,HDFCBANK.NS,20,1.9349261182882675,-3.4670560392930234,59.775533796775484,0.5055105090141296,1.0,-1.0,False
2024-05-31,HDFCBANK.NS,20,1.8378318856621434,8.997418154379035,58.938947487266205,0.8340950608253479,1.0,1.0,True
2024-07-30,HDFCBANK.NS,20,1.3367892720065935,0.9903675739184035,55.632651687977685,0.6563815474510193,1.0,1.0,True
2024-08-28,HDFCBANK.NS,20,1.6324152254136572,1.9363505698156092,58.443837579987026,0.9422719478607178,1.0,1.0,True
2024-09-25,HDFCBANK.NS,20,0.9041679836340076,-5.339779595470463,55.604782827991485,0.6484460830688477,1.0,-1.0,False
2024-10-24,HDFCBANK.NS,20,0.8041643775509134,-3.903641188473237,53.52481956550832,0.6987888813018799,1.0,-1.0,False
2025-01-21,HDFCBANK.NS,20,4.088757045248841,4.4660300512967845,66.28648566796458,1.6683974266052246,1.0,1.0,True
2025-03-19,HDFCBANK.NS,20,3.4424453006034788,1.4362723952706076,67.11735160321241,0.9569634795188904,1.0,1.0,True
2025-04-22,HDFCBANK.NS,20,3.012635997763579,-0.22939063398520754,61.53743116212696,1.515105128288269,1.0,-1.0,False
2025-05-21,HDFCBANK.NS,20,1.4253891341427571,1.9981334077316215,56.434041291242984,1.11295485496521,1.0,1.0,True
2025-06-18,HDFCBANK.NS,20,0.07957496771899474,4.62886394934446,50.44345073517588,0.8852238655090332,1.0,1.0,True
2025-07-16,HDFCBANK.NS,20,0.08130586960248,-0.6902124146406561,50.500767084040824,0.8187416195869446,1.0,-1.0,False
2025-08-13,HDFCBANK.NS,20,2.0787855717045756,-4.610414915767603,61.5681574826731,1.3806935548782349,1.0,-1.0,False
2024-01-31,INFY.NS,20,0.379016279965527,1.466065664210057,51.56066568620242,0.44561898708343506,1.0,1.0,True
2024-02-28,INFY.NS,20,0.9650713612894081,-6.56994542255529,54.28370642367284,0.38684746623039246,1.0,-1.0,False
2024-05-02,INFY.NS,20,8.127628481669435,2.8526973093868273,80.40654530373124,1.4217637777328491,1.0,1.0,True
2024-05-31,INFY.NS,20,7.507663434328322,7.7119922602249975,77.20475775318656,2.679788589477539,1.0,1.0,True
2024-07-30,INFY.NS,20,0.3663481449637794,-0.6579060080681449,51.55392766595958,0.8509731292724609,1.0,-1.0,False
2024-08-28,INFY.NS,20,-1.0488114686124423,0.6936169281075657,44.884371014478155,0.28279876708984375,-1.0,1.0,False
2024-09-25,INFY.NS,20,-1.2631547219691144,3.376778852393103,44.23804864763004,0.3423420190811157,-1.0,1.0,False
2024-10-24,INFY.NS,20,-1.5573007541576802,1.4127190350978025,44.30493522614694,0.4879583418369293,-1.0,1.0,False
2025-01-21,INFY.NS,20,-1.7267516348731091,4.420510847592914,44.32972058792104,0.709966242313385,-1.0,1.0,False
2025-03-19,INFY.NS,20,1.783205260833836,-9.94295847818296,55.32590370541249,1.6100270748138428,1.0,-1.0,False
2025-04-22,INFY.NS,20,4.136123074487011,14.34495166932643,60.1418503496712,0.9525194764137268,1.0,1.0,True
2025-05-21,INFY.NS,20,2.520449399255187,3.1849497829295617,58.075467407736916,1.5148991346359253,1.0,1.0,True
2025-06-18,INFY.NS,20,-0.7288666801372655,0.3551872357262678,47.021640082749904,1.0833203792572021,-1.0,1.0,False
2025-07-16,INFY.NS,20,2.755040379421719,-9.179676645383742,60.62982134493849,1.5588405132293701,1.0,-1.0,False
2025-08-13,INFY.NS,20,1.2349757335017282,5.053970311441862,54.84195038526502,1.7229931354522705,1.0,1.0,True
2024-01-31,ICICIBANK.NS,20,1.4065929089789637,2.0036023668559078,55.352439025679544,0.5426455140113831,1.0,1.0,True
2024-02-28,ICICIBANK.NS,20,2.0228457932129924,3.608299749983812,58.11174095568866,0.8213695883750916,1.0,1.0,True
2024-05-02,ICICIBANK.NS,20,1.7372720843302838,-2.4880444877136894,57.16718944541634,0.7267122864723206,1.0,-1.0,False
2024-05-31,ICICIBANK.NS,20,1.9024935796538862,3.188974469478187,58.140587323550875,0.8727771639823914,1.0,1.0,True
2024-07-30,ICICIBANK.NS,20,1.8350940008074297,-1.93698604364307,56.495494454153075,1.250512719154358,1.0,-1.0,False
2024-08-28,ICICIBANK.NS,20,1.2190096366007093,3.6156354017866295,55.9185722411207,0.6605309247970581,1.0,1.0,True
2024-09-25,ICICIBANK.NS,20,0.3948435986209214,-5.162972954966572,51.78175082468175,0.8378055691719055,1.0,-1.0,False
2024-10-24,ICICIBANK.NS,20,1.0223964877054195,0.07582521041937763,54.30212579337812,0.5856479406356812,1.0,1.0,True
2025-01-21,ICICIBANK.NS,20,2.8302198205889812,5.555320737269087,61.15958617395746,0.9137616157531738,1.0,1.0,True
2025-03-19,ICICIBANK.NS,20,3.4438538206352387,-1.005250900998253,67.27573763902598,0.7038538455963135,1.0,-1.0,False
2025-04-22,ICICIBANK.NS,20,2.0781649350144535,2.2590825607764127,58.21691898861508,1.3662769794464111,1.0,1.0,True
2025-05-21,ICICIBANK.NS,20,-0.5241403698410646,-1.5089623429523034,47.71536053660586,1.1824195384979248,-1.0,-1.0,True
2025-06-18,ICICIBANK.NS,20,-0.9661396602284921,2.081271663857397,44.61083070097629,0.34399181604385376,-1.0,1.0,False
2025-07-16,ICICIBANK.NS,20,1.3697272181140554,1.261910016362245,58.32365738631228,0.9167692065238953,1.0,1.0,True
2025-08-13,ICICIBANK.NS,20,1.4452121648419272,-1.8721914936721564,58.89450640131832,0.9389318823814392,1.0,-1.0,False
2024-01-31,HINDUNILVR.NS,20,1.0746225279461292,-3.1210457002038545,54.4919411856205,0.7030367255210876,1.0,-1.0,False
2024-02-28,HINDUNILVR.NS,20,2.1693091777626794,-6.384367260258585,61.670356045625084,0.8057126402854919,1.0,-1.0,False
2024-05-02,HINDUNILVR.NS,20,4.132802205320833,6.315395214039785,69.27606793244973,1.8825241327285767,1.0,1.0,True
2024-05-31,HINDUNILVR.NS,20,2.2798202061066357,7.613956894394155,60.64556999532802,0.9846793413162231,1.0,1.0,True
2024-07-30,HINDUNILVR.NS,20,-1.3000758626146176,1.900508277643111,44.35799156705743,0.2684953212738037,-1.0,1.0,False
2024-08-28,HINDUNILVR.NS,20,-1.7527323662460395,3.9484683765558573,40.91095957977393,0.46032699942588806,-1.0,1.0,False
2024-09-25,HINDUNILVR.NS,20,-1.5893591229403752,-5.67998358859578,43.31733242872138,0.454842746257782,-1.0,-1.0,True
2024-10-24,HINDUNILVR.NS,20,-1.544796724433197,-0.45781571677319144,45.2261308725691,0.8603711724281311,-1.0,-1.0,True
2025-01-21,HINDUNILVR.NS,20,1.635830396782518,0.8951094595761764,56.740825562217914,0.8448305130004883,1.0,1.0,True
2025-03-19,HINDUNILVR.NS,20,2.023755034549613,4.054454355079203,58.21497051723621,0.7189396023750305,1.0,1.0,True
2025-04-22,HINDUNILVR.NS,20,1.2124335754093234,-0.6753710015783154,54.66704576241521,1.3486602306365967,1.0,-1.0,False
2025-05-21,HINDUNILVR.NS,20,-0.20440922310878565,1.3240931583821876,49.098503176410276,0.7887877821922302,-1.0,1.0,False
2025-06-18,HINDUNILVR.NS,20,-0.8532521339748579,5.247983399405165,45.63295607319866,0.8557348847389221,-1.0,1.0,False
2025-07-16,HINDUNILVR.NS,20,0.6253363482200577,0.6792153647810194,53.44391973619693,0.4930044412612915,1.0,1.0,True
2025-08-13,HINDUNILVR.NS,20,0.5182846014812729,7.290287053000241,52.16967256140812,0.5680111050605774,1.0,1.0,True
2024-01-31,SBIN.NS,20,4.710494872728375,18.672911818528195,64.90533505195462,2.0020694732666016,1.0,1.0,True
2024-02-28,SBIN.NS,20,1.0764438159578933,-2.518516762814662,53.578957270764185,0.7842980027198792,1.0,-1.0,False
2024-05-02,SBIN.NS,20,-0.17705164767828224,0.2927708971634216,49.29242041116676,0.5225221514701843,-1.0,1.0,False
2024-05-31,SBIN.NS,20,-0.23677451237542538,1.6137773625480443,49.06477327113078,0.6860532760620117,-1.0,1.0,False
2024-07-30,SBIN.NS,20,-1.5058016326664483,-6.7713095651665265,44.36059163491163,0.823643684387207,-1.0,-1.0,True
2024-08-28,SBIN.NS,20,-0.7612985047944961,-3.274025912887922,46.742766169787565,1.1373060941696167,-1.0,-1.0,True
2024-09-25,SBIN.NS,20,0.13779102120786,1.456316738822686,50.61524782464362,0.8581666350364685,1.0,1.0,True
2024-10-24,SBIN.NS,20,0.15189600398344325,1.774596999856915,50.58321309666346,1.7250877618789673,1.0,1.0,True
2025-01-21,SBIN.NS,20,1.4695245513056787,-2.931294203531566,54.85260483842627,0.4434463083744049,1.0,-1.0,False
2025-03-19,SBIN.NS,20,4.577632860549958,3.1539470881644722,67.55001591418734,1.6066867113113403,1.0,1.0,True
2025-04-22,SBIN.NS,20,0.6638746762575302,-2.523103236194308,52.2142115436425,1.334760308265686,1.0,-1.0,False
2025-05-21,SBIN.NS,20,-2.0175690935235315,3.805109025030231,42.63876559771704,0.9992932677268982,-1.0,1.0,False
2025-06-18,SBIN.NS,20,0.7961933143143407,2.6202802576440387,53.93947278305738,0.9969886541366577,1.0,1.0,True
2025-07-16,SBIN.NS,20,2.2165834913233002,-3.739333433285097,62.1039916516748,1.21817946434021,1.0,-1.0,False
2025-08-13,SBIN.NS,20,2.1728282387398936,-2.1840909782929168,61.99638630608501,1.0270073413848877,1.0,-1.0,False
2024-01-31,BHARTIARTL.NS,20,2.9060173532635627,-2.284959140026872,59.98238958080165,1.1757694482803345,1.0,-1.0,False
2024-02-28,BHARTIARTL.NS,20,4.091359622518748,8.823927084266572,64.07792110199492,1.0788654088974,1.0,1.0,True
2024-05-02,BHARTIARTL.NS,20,3.2749592968298225,3.3625934566554467,61.83279234524336,1.4527161121368408,1.0,1.0,True
2024-05-31,BHARTIARTL.NS,20,1.693434082002374,0.6119003679805773,56.474356840059,0.79453045129776,1.0,1.0,True
2024-07-30,BHARTIARTL.NS,20,1.8430406365113037,0.509418012187174,56.17138069031301,1.45310640335083,1.0,1.0,True
2024-08-28,BHARTIARTL.NS,20,0.7743330371701569,6.772260526544108,53.148388479301914,0.8204429745674133,1.0,1.0,True
2024-09-25,BHARTIARTL.NS,20,-0.27330692259939965,-2.4511529694118233,48.792662639878486,0.41158413887023926,-1.0,-1.0,True
2024-10-24,BHARTIARTL.NS,20,0.5511297092822286,-7.6260858494670085,52.33537493879186,0.35899364948272705,1.0,-1.0,False
2025-01-21,BHARTIARTL.NS,20,2.970305751008442,4.114010021513168,61.26552269653267,1.4406534433364868,1.0,1.0,True
2025-03-19,BHARTIARTL.NS,20,1.3022526046317622,5.085056828985538,54.22546955804912,2.4453794956207275,1.0,1.0,True
2025-04-22,BHARTIARTL.NS,20,-0.35161259750223967,1.0042181962404604,48.860232825990565,1.2020643949508667,-1.0,1.0,False
2025-05-21,BHARTIARTL.NS,20,-1.450207397105051,1.8984891540281053,44.65610740451034,0.7969046235084534,-1.0,1.0,False
2025-06-18,BHARTIARTL.NS,20,1.4798302396726863,8.794675912121386,57.12190490412624,0.8325873613357544,1.0,1.0,True
2025-07-16,BHARTIARTL.NS,20,3.332376613768008,0.5860637763695647,63.300986293047465,2.2981512546539307,1.0,1.0,True
2025-08-13,BHARTIARTL.NS,20,3.9863648704903416,1.0602938041636343,66.28961501531738,1.640622615814209,1.0,1.0,True
2024-01-31,ITC.NS,20,0.8466483955910091,-6.677766681864582,53.28401355889161,0.8850075602531433,1.0,-1.0,False
2024-02-28,ITC.NS,20,2.8564444178315385,0.30613987388639385,61.58256837392617,0.39664989709854126,1.0,1.0,True
2024-05-02,ITC.NS,20,2.3541307778888267,0.2050051258600463,60.550573233100444,1.4134043455123901,1.0,1.0,True
2024-05-31,ITC.NS,20,2.246694262763227,1.021911735089087,60.33751084009932,0.7704347968101501,1.0,1.0,True
2024-07-30,ITC.NS,20,-1.551873221927966,2.357620620970443,43.916745336696884,0.05627898499369621,-1.0,1.0,False
2024-08-28,ITC.NS,20,-1.8286728123631772,2.1013485524922904,40.9000688427559,0.15917475521564484,-1.0,1.0,False
2024-09-25,ITC.NS,20,-1.6947484055887418,-3.671144498873883,41.36641820125169,0.7657020688056946,-1.0,-1.0,True
2024-10-24,ITC.NS,20,-1.114238815012782,0.10600895912574568,44.92117457288592,0.41452914476394653,-1.0,1.0,False
2025-01-21,ITC.NS,20,-0.10079844522185444,-2.365441940759402,49.624254950104216,0.5606120228767395,-1.0,-1.0,True
2025-03-19,ITC.NS,20,3.1989854806351823,2.3570268260781257,63.251278797883046,0.8874924182891846,1.0,1.0,True
2025-04-22,ITC.NS,20,2.015423824414221,0.4381931415852768,58.33336470761441,1.2395992279052734,1.0,1.0,True
2025-05-21,ITC.NS,20,0.6677199342968186,0.4312923575327295,52.84918589849744,1.4273107051849365,1.0,1.0,True
2025-06-18,ITC.NS,20,3.1127304237755467,0.3125795454737236,64.53842482519572,1.824210286140442,1.0,1.0,True
2025-07-16,ITC.NS,20,2.16653675962327,-2.461142735943245,62.754241446849115,1.7744801044464111,1.0,-1.0,False
2025-08-13,ITC.NS,20,1.981198349726972,-1.7749350386820062,62.87264560008283,1.2227227687835693,1.0,-1.0,False
2024-01-31,KOTAKBANK.NS,20,0.6868017220973142,-3.437886108987962,52.817456018969466,0.43671029806137085,1.0,-1.0,False
2024-02-28,KOTAKBANK.NS,20,1.640623667189719,3.923142403150449,56.88752444728132,0.7539811134338379,1.0,1.0,True
2024-05-02,KOTAKBANK.NS,20,2.226537634620942,7.863421474685615,55.722875281082395,2.158160924911499,1.0,1.0,True
2024-05-31,KOTAKBANK.NS,20,1.4618450613353793,5.108901173868378,56.3084873345373,0.6181830167770386,1.0,1.0,True
2024-07-30,KOTAKBANK.NS,20,0.5008659249946524,-0.2659412690394126,51.76883689240513,0.7392426133155823,1.0,-1.0,False
2024-08-28,KOTAKBANK.NS,20,0.6335808541497987,3.089934382089194,53.15164107421162,0.6698428988456726,1.0,1.0,True
2024-09-25,KOTAKBANK.NS,20,0.9523029709762293,-0.14489281170805007,55.24479795953842,0.24576859176158905,1.0,-1.0,False
2024-10-24,KOTAKBANK.NS,20,2.102668104272182,-4.219152682474489,57.43949479565449,0.9250060319900513,1.0,-1.0,False
2025-01-21,KOTAKBANK.NS,20,2.408974281372765,3.530875057739285,58.68440599547734,0.3464672267436981,1.0,1.0,True
2025-03-19,KOTAKBANK.NS,20,1.2393674956948895,1.662083538298024,55.27612678585939,1.412318229675293,1.0,1.0,True
2025-04-22,KOTAKBANK.NS,20,0.2026366839406563,-5.45663075208814,50.71288509914373,0.8774290680885315,1.0,-1.0,False
2025-05-21,KOTAKBANK.NS,20,-1.22688205060981,3.852648161642146,45.264528899487146,0.50385981798172,-1.0,1.0,False
2025-06-18,KOTAKBANK.NS,20,1.7473133582710287,4.319087105586485,56.66203297030131,2.406425714492798,1.0,1.0,True
2025-07-16,KOTAKBANK.NS,20,2.5649938091738598,-7.9880070098924,60.56106742384819,1.4620274305343628,1.0,-1.0,False
2025-08-13,KOTAKBANK.NS,20,0.32396783081246167,-2.2739826071448443,51.308665564912545,0.6141638159751892,1.0,-1.0,False
2024-01-01,RELIANCE.NS,60,0.7094934470325335,15.210885901383195,52.27566186020223,2.036109447479248,1.0,1.0,True
2024-04-01,RELIANCE.NS,60,-4.340173493610053,-3.662176462593361,38.80078582078658,1.9151078462600708,-1.0,-1.0,True
2024-05-02,RELIANCE.NS,60,-1.639816247975325,6.382319678885392,45.757292691763965,3.172713041305542,-1.0,1.0,False
2024-05-31,RELIANCE.NS,60,-2.298643629003549,5.785090715107664,44.39506773051507,3.1420326232910156,-1.0,1.0,False
2024-07-01,RELIANCE.NS,60,-5.781269328414859,-2.9100608756406636,37.733379643486195,2.17516827583313,-1.0,-1.0,True
2024-10-24,RELIANCE.NS,60,-0.8980137198524372,-8.769965846080414,47.82635320127066,1.936514139175415,-1.0,-1.0,True
2024-11-25,RELIANCE.NS,60,2.250855219192467,-3.162383061761826,54.85204271942976,1.0369988679885864,1.0,-1.0,False
2024-12-23,RELIANCE.NS,60,6.036344042718004,0.4786002556839546,62.97902811706129,2.747729778289795,1.0,1.0,True
2025-09-12,RELIANCE.NS,60,8.500381109742253,7.053765190972222,73.93966161729477,1.817436933517456,1.0,1.0,True
2024-01-01,TCS.NS,60,2.8362895283763496,8.180683236863013,56.871551743268654,2.6541566848754883,1.0,1.0,True
2024-04-01,TCS.NS,60,4.140385657233324,-5.5944090181405715,58.791037539966396,1.4147427082061768,1.0,-1.0,False
2024-05-02,TCS.NS,60,7.359716975815257,3.722573279276452,65.87942547936278,2.508256435394287,1.0,1.0,True
2024-05-31,TCS.NS,60,9.049490520416423,19.192286721964013,69.9671188151213,2.892385959625244,1.0,1.0,True
2024-07-01,TCS.NS,60,5.941387033886964,14.73347611237325,63.757916276524696,3.0820841789245605,1.0,1.0,True
2024-10-24,TCS.NS,60,-3.4988188152084425,2.727335762239097,41.75445791472243,2.424370288848877,-1.0,1.0,False
2024-11-25,TCS.NS,60,-6.900136035519197,-2.000993412611188,35.5172851518167,1.6043213605880737,-1.0,-1.0,True
2024-12-23,TCS.NS,60,-7.121667304813076,-7.277854901472371,36.3405745450304,2.5939230918884277,-1.0,-1.0,True
2025-09-12,TCS.NS,60,-0.8195089859408541,-2.394704003748891,47.95807840860044,4.18398380279541,-1.0,-1.0,True
2024-01-01,HDFCBANK.NS,60,-2.0830970438139347,-15.744059134402807,43.40301058904803,2.640199899673462,-1.0,-1.0,True
2024-04-01,HDFCBANK.NS,60,7.302787203410185,5.5738830384220455,71.54771894977716,0.9092227816581726,1.0,1.0,True
2024-05-02,HDFCBANK.NS,60,5.316903242700616,12.80699823088089,64.05572569583033,2.108140707015991,1.0,1.0,True
2024-05-31,HDFCBANK.NS,60,4.883812493263817,5.4846508183249405,62.935558530353276,2.1509246826171875,1.0,1.0,True
2024-07-01,HDFCBANK.NS,60,1.7106879484477606,-4.005384432379236,54.20788115384762,2.0479273796081543,1.0,-1.0,False
2024-10-24,HDFCBANK.NS,60,2.268823146726722,2.934872750455806,55.6517464075737,1.4277069568634033,1.0,1.0,True
2024-11-25,HDFCBANK.NS,60,2.409410855484477,-7.605274189245836,55.83676556020273,0.940911591053009,1.0,-1.0,False
2024-12-23,HDFCBANK.NS,60,5.0023914829142395,-6.0244315030028455,62.01347105545174,2.6900200843811035,1.0,-1.0,False
2025-09-12,HDFCBANK.NS,60,9.691856374556009,2.522487824044596,80.52679740034819,1.440581202507019,1.0,1.0,True
2024-01-01,INFY.NS,60,1.294278975319023,6.661924506379475,53.12501747779718,1.6928479671478271,1.0,1.0,True
2024-04-01,INFY.NS,60,13.769000989659828,-4.038972858466535,75.04552105317298,3.588712215423584,1.0,-1.0,False
2024-05-02,INFY.NS,60,24.567677736247354,14.717996309152648,92.07456664906485,3.4439895153045654,1.0,1.0,True
2024-05-31,INFY.NS,60,20.248565393732374,33.424542034291036,84.84419726659671,6.864286422729492,1.0,1.0,True
2024-07-01,INFY.NS,60,12.640985484198882,22.183804462508096,76.043626731283,4.203188896179199,1.0,1.0,True
2024-10-24,INFY.NS,60,-5.3603837833332815,4.446849506732942,39.19461881663191,1.5602874755859375,-1.0,1.0,False
2024-11-25,INFY.NS,60,-7.699961457866271,-0.7540841625232941,33.844770563601514,1.0550206899642944,-1.0,-1.0,True
2024-12-23,INFY.NS,60,-5.883986249137142,-5.679988065904527,38.69568624610523,4.264066696166992,-1.0,-1.0,True
2025-09-12,INFY.NS,60,3.114870986952243,1.8436830636802788,56.73688077355372,1.7527046203613281,1.0,1.0,True
2024-01-01,ICICIBANK.NS,60,5.516854168706706,8.755250742018799,66.16487071749985,1.1278084516525269,1.0,1.0,True
2024-04-01,ICICIBANK.NS,60,4.593005375373973,1.9460781924428776,61.27891189912004,2.464229106903076,1.0,1.0,True
2024-05-02,ICICIBANK.NS,60,4.917887701327821,6.353944140353505,60.73160851280783,2.6588363647460938,1.0,1.0,True
2024-05-31,ICICIBANK.NS,60,5.630454752923813,7.885451867946324,63.25107110925017,2.108941078186035,1.0,1.0,True
2024-07-01,ICICIBANK.NS,60,4.604515524379793,2.3048976823353255,58.65083707453168,3.2864151000976562,1.0,1.0,True
2024-10-24,ICICIBANK.NS,60,3.222983425402084,3.5162689361728874,57.585319011300875,1.4731303453445435,1.0,1.0,True
2024-11-25,ICICIBANK.NS,60,5.853406375293269,-7.052539581245032,63.77471336128726,0.7783634066581726,1.0,-1.0,False
2024-12-23,ICICIBANK.NS,60,7.936953917890021,-4.923666124298677,69.62803606466437,1.9603126049041748,1.0,-1.0,False
2025-09-12,ICICIBANK.NS,60,4.400289250636676,-4.189878280989561,66.08783239090646,1.5395102500915527,1.0,-1.0,False
2024-01-01,HINDUNILVR.NS,60,-2.9495704586269724,-9.230633520510455,40.81123837641741,3.1612911224365234,-1.0,-1.0,True
2024-04-01,HINDUNILVR.NS,60,11.701837850999187,1.887673383581956,79.58422307556096,2.3679416179656982,1.0,1.0,True
2024-05-02,HINDUNILVR.NS,60,10.750260157425634,13.619296262906916,77.15107021027619,3.5016303062438965,1.0,1.0,True
2024-05-31,HINDUNILVR.NS,60,5.419342953188324,16.68367175568856,64.5329900391782,1.6246225833892822,1.0,1.0,True
2024-07-01,HINDUNILVR.NS,60,1.4213975509390095,10.893782917993311,53.23498722214066,1.896936058998108,1.0,1.0,True
2024-10-24,HINDUNILVR.NS,60,-5.010851642509192,-5.548101125119728,41.35470989281645,2.1240475177764893,-1.0,-1.0,True
2024-11-25,HINDUNILVR.NS,60,-3.265629275633876,-4.181747792863599,42.597677029164785,1.274524211883545,-1.0,-1.0,True
2024-12-23,HINDUNILVR.NS,60,0.40613556053519584,-4.1579368801887036,50.99922039076981,1.1492044925689697,1.0,-1.0,False
2025-09-12,HINDUNILVR.NS,60,7.01870287570994,-5.189588117498835,64.57994371772257,3.1233508586883545,1.0,-1.0,False
2024-01-01,SBIN.NS,60,14.19254576848199,19.92671704729832,76.9478198649447,4.929389953613281,1.0,1.0,True
2024-04-01,SBIN.NS,60,4.714395906479321,11.337821855444478,60.11543152145562,1.4793579578399658,1.0,1.0,True
2024-05-02,SBIN.NS,60,-0.2561381298980056,3.134657452787947,49.414662253479875,1.0726280212402344,-1.0,1.0,False
2024-05-31,SBIN.NS,60,-0.8428304347347223,5.112299481279421,48.1311800694355,1.6814541816711426,-1.0,1.0,False
2024-07-01,SBIN.NS,60,-2.062200376415595,-3.1296444110592834,46.250049835865305,3.1183369159698486,-1.0,-1.0,True
2024-10-24,SBIN.NS,60,0.6669673712350876,3.347817344736867,51.412734932543394,3.822566509246826,1.0,1.0,True
2024-11-25,SBIN.NS,60,-0.27508254467320464,-11.87754859185496,49.527696326717624,1.9764281511306763,-1.0,-1.0,True
2024-12-23,SBIN.NS,60,5.518717071822514,-12.074536949456343,61.26176928510571,3.1473240852355957,1.0,-1.0,False
2025-09-12,SBIN.NS,60,5.735803390596034,15.754963502302633,71.45273683748923,1.5192773342132568,1.0,1.0,True
2024-01-01,BHARTIARTL.NS,60,15.615342743440856,11.41602924164383,83.89182518630469,1.6408344507217407,1.0,1.0,True
2024-04-01,BHARTIARTL.NS,60,12.904023170662446,12.765443652311061,72.00361354116652,5.453427314758301,1.0,1.0,True
2024-05-02,BHARTIARTL.NS,60,10.500836381157068,11.498790897327217,68.94362270616408,4.922657489776611,1.0,1.0,True
2024-05-31,BHARTIARTL.NS,60,4.549675218450381,7.109803849788617,59.12093208602551,3.1072452068328857,1.0,1.0,True
